X Y Z Stress_XX Stress_XY Stress_YY
0.766667 0.633333 0 0.281326 38.036 4282.92
0.8 0.633333 0 -15.7905 35.8298 4283.76
0.833333 0.633333 0 -0.515187 42.5248 4298.92
0.166667 0.666667 0 -2.93645 -23.2388 4270.99
0.2 0.666667 0 -3.00132 -34.6937 4251.32
0.233333 0.666667 0 -2.89992 -42.8317 4239.45
0.266667 0.666667 0 -12.4723 -23.1577 4222.48
0.3 0.666667 0 -8.01909 -26.8416 4228.71
0.333333 0.666667 0 -1.26294 -31.4901 4227.07
0.366667 0.666667 0 -7.26741 -24.087 4219.86
0.4 0.666667 0 -17.5017 -16.5933 4215.28
0.433333 0.666667 0 -24.6924 -8.46743 4210.68
0.466667 0.666667 0 -25.9664 0.746583 4204.34
0.5 0.666667 0 -21.471 2.85485 4200.97
0.533333 0.666667 0 -15.4082 5.8876 4198.74
0.566667 0.666667 0 -20.3414 14.5635 4202.13
0.6 0.666667 0 -28.1952 11.2093 4203.19
0.633333 0.666667 0 -27.0437 15.2676 4210.36
0.666667 0.666667 0 -23.1604 31.3857 4228.94
0.7 0.666667 0 -16.4279 32.8134 4249.58
0.733333 0.666667 0 -8.7548 31.4369 4267.63
0.766667 0.666667 0 -2.74152 29.8209 4277.94
0.8 0.666667 0 -10.7977 33.9858 4288.59
0.833333 0.666667 0 1.1618 44.2736 4308.13
0.166667 0.7 0 -6.58276 -24.5951 4268.67
0.2 0.7 0 -11.6476 -29.8599 4252.25
0.233333 0.7 0 1.71281 -36.0138 4247.08
0.266667 0.7 0 -2.93114 -29.156 4234.94
0.3 0.7 0 -18.6299 -15.7574 4213.44
0.333333 0.7 0 -13.1233 -23.2924 4213.87
0.366667 0.7 0 -1.12206 -23.5769 4214.95
0.4 0.7 0 -16.2663 -14.2734 4210.83
0.433333 0.7 0 -25.1419 -9.65383 4208.27
0.466667 0.7 0 -31.0658 -2.23192 4202.45
0.5 0.7 0 -27.1953 -1.03345 4200.51
0.533333 0.7 0 -10.7888 8.6538 4207.34
0.566667 0.7 0 -25.696 11.5863 4204.83
0.6 0.7 0 -31.6641 8.70514 4203.43
0.633333 0.7 0 -17.7903 21.0604 4217.51
0.666667 0.7 0 -24.8028 25.2597 4219.2
0.7 0.7 0 -21.0694 25.7089 4222.17
0.733333 0.7 0 -12.5513 24.9973 4229.7
0.766667 0.7 0 -2.78358 24.4136 4240.58
0.8 0.7 0 7.55542 35.3089 4272.34
0.833333 0.7 0 -8.5541 28.8602 4286.75
0.166667 0.733333 0 4.40623 -37.6678 4297.93
0.2 0.733333 0 -17.1806 -26.5161 4268.88
0.233333 0.733333 0 -1.45004 -30.0811 4262.77
0.266667 0.733333 0 -1.07446 -33.568 4258.18
0.3 0.733333 0 -17.866 -22.7825 4239.13
0.333333 0.733333 0 -23.9155 -17.3878 4228.66
0.366667 0.733333 0 0.190417 -23.3483 4234.19
0.4 0.733333 0 -11.2165 -19.172 4228.32
0.433333 0.733333 0 -26.2338 -10.5043 4216.18
0.466667 0.733333 0 -34.494 -3.55252 4211.13
0.5 0.733333 0 -26.5392 3.22446 4216.3
0.533333 0.733333 0 -13.173 11.4123 4226.48
0.566667 0.733333 0 -27.9924 5.40135 4222.2
0.6 0.733333 0 -26.1924 13.7144 4225.91
0.633333 0.733333 0 -17.1698 17.8467 4227.79
0.666667 0.733333 0 -26.6902 18.3799 4223.78
0.7 0.733333 0 -24.4351 18.9485 4226.05
0.733333 0.733333 0 -12.835 23.3463 4238.8
0.766667 0.733333 0 5.2943 36.208 4267.71
0.8 0.733333 0 3.33844 33.3891 4280.88
0.833333 0.733333 0 -13.2641 26.2636 4291.21
0.166667 0.766667 0 2.40231 -37.462 4315
0.2 0.766667 0 -18.2307 -26.8515 4287.12
0.233333 0.766667 0 -8.08504 -24.3236 4272.25
0.266667 0.766667 0 -8.51882 -28.3903 4264.93
0.3 0.766667 0 -15.0935 -30.2113 4259.31
0.333333 0.766667 0 -27.4164 -14.5131 4240.03
0.366667 0.766667 0 -10.0271 -16.8444 4237.92
0.4 0.766667 0 -12.0276 -21.301 4238.04
0.433333 0.766667 0 -21.0302 -19.1 4232.3
0.466667 0.766667 0 -34.1387 -3.84367 4219.77
0.5 0.766667 0 -20.6115 11.3412 4227.09
0.533333 0.766667 0 -25.8247 5.13094 4217.88
0.566667 0.766667 0 -36.8268 -0.287574 4210.67
0.6 0.766667 0 -24.9686 12.3585 4226.36
0.633333 0.766667 0 -18.2156 14.0313 4231.58
0.666667 0.766667 0 -27.3865 14.8356 4233.86
0.7 0.766667 0 -22.2879 20.8038 4245.77
0.733333 0.766667 0 -4.48216 33.465 4269.04
0.766667 0.766667 0 3.2303 34.6597 4277.99
0.8 0.766667 0 -2.25076 29.5512 4286.58
0.833333 0.766667 0 -7.79047 24.9125 4299.08
0.166667 0.8 0 -6.30857 -25.6024 4280.31
0.2 0.8 0 -13.1387 -29.6328 4267.45
0.233333 0.8 0 -14.4901 -18.4357 4238.59
0.266667 0.8 0 -19.9354 -17.5017 4225.11
0.3 0.8 0 -24.8953 -19.3965 4220.41
0.333333 0.8 0 -20.7523 -18.045 4215.12
0.366667 0.8 0 -23.6212 -4.12387 4194.13
0.4 0.8 0 -25.101 -6.96118 4193.23
0.433333 0.8 0 -26.9888 -13.1721 4193.33
0.466667 0.8 0 -20.6853 -8.16467 4201.1
0.5 0.8 0 -30.6669 -2.4704 4195.72
0.533333 0.8 0 -37.0446 -1.96402 4195.5
0.566667 0.8 0 -31.3378 9.53042 4205.16
0.6 0.8 0 -26.0705 17.5825 4214.49
0.633333 0.8 0 -21.7564 19.8511 4222.39
