X Y Z Strain_XX Strain_XY Strain_YY
0.633333 0.433333 0 -0.000254445 8.84428e-06 0.000994991
0.666667 0.433333 0 -0.000253857 1.08413e-05 0.000995396
0.7 0.433333 0 -0.000253849 1.2332e-05 0.000995591
0.733333 0.433333 0 -0.000253896 1.36097e-05 0.000995322
0.766667 0.433333 0 -0.000253441 1.47869e-05 0.00099453
0.8 0.433333 0 -0.000252012 1.4644e-05 0.000993501
0.833333 0.433333 0 -0.000251613 1.32132e-05 0.000993191
0.166667 0.466667 0 -0.000244442 -1.25297e-05 0.000969885
0.2 0.466667 0 -0.000244847 -1.34057e-05 0.000970254
0.233333 0.466667 0 -0.000246365 -1.34303e-05 0.000971034
0.266667 0.466667 0 -0.000248431 -1.17821e-05 0.000971833
0.3 0.466667 0 -0.000248192 -1.05556e-05 0.000971486
0.333333 0.466667 0 -0.000246061 -9.8138e-06 0.000970006
0.366667 0.466667 0 -0.000246655 -8.16207e-06 0.000968536
0.4 0.466667 0 -0.000246791 -5.92616e-06 0.000967586
0.433333 0.466667 0 -0.000246393 -3.69472e-06 0.000966858
0.466667 0.466667 0 -0.000245466 -2.02095e-06 0.000966516
0.5 0.466667 0 -0.000245349 1.62436e-07 0.000967278
0.533333 0.466667 0 -0.000246573 2.76371e-06 0.00096887
0.566667 0.466667 0 -0.000247432 4.60762e-06 0.000970398
0.6 0.466667 0 -0.000247855 6.66626e-06 0.000971104
0.633333 0.466667 0 -0.000247358 8.70483e-06 0.000971267
0.666667 0.466667 0 -0.000246496 1.0643e-05 0.000971406
0.7 0.466667 0 -0.000246297 1.20154e-05 0.00097135
0.733333 0.466667 0 -0.000245991 1.32259e-05 0.000971508
0.766667 0.466667 0 -0.000245185 1.44819e-05 0.000971978
0.8 0.466667 0 -0.000244308 1.43075e-05 0.000972645
0.833333 0.466667 0 -0.000244115 1.29168e-05 0.000973554
0.166667 0.5 0 -0.000237792 -1.16859e-05 0.000943331
0.2 0.5 0 -0.000237738 -1.26585e-05 0.000942158
0.233333 0.5 0 -0.000238279 -1.26767e-05 0.000940954
0.266667 0.5 0 -0.000239332 -1.10977e-05 0.000939661
0.3 0.5 0 -0.000239377 -1.01599e-05 0.000938652
0.333333 0.5 0 -0.00023806 -9.90094e-06 0.000937121
0.366667 0.5 0 -0.00023806 -8.04425e-06 0.000935657
0.4 0.5 0 -0.000238102 -5.69483e-06 0.000935185
0.433333 0.5 0 -0.000238548 -3.6765e-06 0.000935368
0.466667 0.5 0 -0.000238472 -2.08695e-06 0.000936121
0.5 0.5 0 -0.000238074 3.30621e-07 0.000936934
0.533333 0.5 0 -0.00023934 3.08224e-06 0.000938165
0.566667 0.5 0 -0.000240883 4.42318e-06 0.000939341
0.6 0.5 0 -0.000241238 6.05066e-06 0.000939693
0.633333 0.5 0 -0.000240313 7.95798e-06 0.000939709
0.666667 0.5 0 -0.000239368 9.68542e-06 0.000939874
0.7 0.5 0 -0.000239006 1.08911e-05 0.000940061
0.733333 0.5 0 -0.000238117 1.21211e-05 0.000940509
0.766667 0.5 0 -0.000237268 1.33681e-05 0.000941595
0.8 0.5 0 -0.000236857 1.30741e-05 0.000943215
0.833333 0.5 0 -0.000236812 1.17153e-05 0.000944816
0.166667 0.533333 0 -0.000231117 -1.07177e-05 0.000917062
0.2 0.533333 0 -0.000230698 -1.1814e-05 0.000914606
0.233333 0.533333 0 -0.00023033 -1.19582e-05 0.000911911
0.266667 0.533333 0 -0.000230741 -1.05628e-05 0.000909295
0.3 0.533333 0 -0.000230903 -9.84966e-06 0.000907205
0.333333 0.533333 0 -0.00023053 -1.00679e-05 0.000905522
0.366667 0.533333 0 -0.000230158 -8.12613e-06 0.000904008
0.4 0.533333 0 -0.000230534 -5.98984e-06 0.000903517
0.433333 0.533333 0 -0.000231481 -4.08837e-06 0.000903611
0.466667 0.533333 0 -0.000231574 -2.48978e-06 0.00090429
0.5 0.533333 0 -0.000231032 -1.27002e-07 0.000905347
0.533333 0.533333 0 -0.000232366 2.76635e-06 0.000907034
0.566667 0.533333 0 -0.000234304 3.83047e-06 0.000908849
0.6 0.533333 0 -0.000234563 5.39205e-06 0.000910218
0.633333 0.533333 0 -0.000233667 7.15744e-06 0.000910758
0.666667 0.533333 0 -0.00023255 8.78152e-06 0.000910801
0.7 0.533333 0 -0.00023194 9.94151e-06 0.000910661
0.733333 0.533333 0 -0.000230999 1.10673e-05 0.000910504
0.766667 0.533333 0 -0.00022992 1.22891e-05 0.000910878
0.8 0.533333 0 -0.000229401 1.2018e-05 0.00091198
0.833333 0.533333 0 -0.00022953 1.06873e-05 0.000914194
0.166667 0.566667 0 -0.000224383 -9.79542e-06 0.000892437
0.2 0.566667 0 -0.000223699 -1.10624e-05 0.000890129
0.233333 0.566667 0 -0.00022294 -1.14293e-05 0.000888101
0.266667 0.566667 0 -0.000223165 -1.02624e-05 0.000886516
0.3 0.566667 0 -0.000223361 -9.70052e-06 0.00088535
0.333333 0.566667 0 -0.000223316 -1.00392e-05 0.000884573
0.366667 0.566667 0 -0.000223256 -8.09933e-06 0.000884225
0.4 0.566667 0 -0.000223619 -5.8845e-06 0.000883983
0.433333 0.566667 0 -0.000224602 -3.82852e-06 0.000884288
0.466667 0.566667 0 -0.000224779 -2.06297e-06 0.000885258
0.5 0.566667 0 -0.000224572 2.19194e-07 0.000886353
0.533333 0.566667 0 -0.000225581 3.07207e-06 0.000887675
0.566667 0.566667 0 -0.000227227 4.09221e-06 0.000889268
0.6 0.566667 0 -0.000227613 5.52968e-06 0.000890664
0.633333 0.566667 0 -0.00022685 7.14208e-06 0.000891172
0.666667 0.566667 0 -0.000225815 8.59058e-06 0.000890691
0.7 0.566667 0 -0.000225154 9.71583e-06 0.000890203
0.733333 0.566667 0 -0.000224601 1.07777e-05 0.000890072
0.766667 0.566667 0 -0.000223411 1.19893e-05 0.000890154
0.8 0.566667 0 -0.000222787 1.17984e-05 0.000890693
